1577842800000000000,0.10
1577843400000000000,0.25
1577844000000000000,0.52
1577844600000000000,0.76
1577845200000000000,0.947188
1577845800000000000,1.145859
1577846400000000000,1.358516
1577847000000000000,1.59
1577847600000000000,1.89
1577848200000000000,2.096747
1577848800000000000,2.22
1577849400000000000,2.31
1577850000000000000,2.395808
1577850600000000000,2.48
1577851200000000000,2.54
1577851800000000000,2.57
1577852400000000000,2.582259
1577853000000000000,2.59
1577853600000000000,2.613200
1577854200000000000,2.650939
1577854800000000000,2.70
1577855400000000000,2.75
1577856000000000000,2.77
1577856600000000000,2.79
1577857200000000000,2.793243
1577857800000000000,2.796108
1577858400000000000,2.80
1577859000000000000,2.80
1577859600000000000,2.80
1577860200000000000,2.80
1577860800000000000,2.80
1577861400000000000,2.80
1577862000000000000,2.80
1577862600000000000,2.80
1577863200000000000,2.80
1577863800000000000,2.80
1577864400000000000,2.80
1577865000000000000,2.799999
1577865600000000000,2.800000
1577866200000000000,2.800000
1577866800000000000,2.80
1577867400000000000,2.80
1577868000000000000,2.799999
1577868600000000000,2.799999
1577869200000000000,2.80
1577869800000000000,2.80
1577870400000000000,2.80
1577871000000000000,2.80
1577871600000000000,2.80
1577872200000000000,2.800000
1577872800000000000,2.80
1577873400000000000,2.80
1577874000000000000,2.80
1577874600000000000,2.799999
1577875200000000000,2.799999
1577875800000000000,2.80
1577876400000000000,2.800000
1577877000000000000,2.80
1577877600000000000,2.80
1577878200000000000,2.80
1577878800000000000,2.80
1577879400000000000,2.799999
1577880000000000000,2.799999
1577880600000000000,2.80
1577881200000000000,2.80
1577881800000000000,2.80
1577882400000000000,2.80
1577883000000000000,2.80
1577883600000000000,2.80
1577884200000000000,2.800000
1577884800000000000,2.80
1577885400000000000,2.800000
1577886000000000000,2.80
1577886600000000000,2.800000
1577887200000000000,2.80
1577887800000000000,2.80
1577888400000000000,2.80
1577889000000000000,2.80
1577889600000000000,2.80
1577890200000000000,2.80
1577890800000000000,2.80
1577891400000000000,2.80
1577892000000000000,2.80
1577892600000000000,2.80
1577893200000000000,2.80
1577893800000000000,2.964687
1577894400000000000,3.90
1577895000000000000,5.728047
1577895600000000000,8.32
1577896200000000000,10.56
1577896800000000000,11.78
1577897400000000000,12.59
1577898000000000000,13.10
1577898600000000000,13.45
1577899200000000000,13.747133
1577899800000000000,14.11
1577900400000000000,14.56
1577901000000000000,14.98
1577901600000000000,15.29
1577902200000000000,15.506162
1577902800000000000,15.62
1577903400000000000,15.71
1577904000000000000,15.86
1577904600000000000,15.93
1577905200000000000,15.96
1577905800000000000,15.98
1577906400000000000,15.99
1577907000000000000,16.00
1577907600000000000,16.00
1577908200000000000,15.998895
1577908800000000000,16.00
1577909400000000000,16.00
1577910000000000000,15.999853
1577910600000000000,16.00
1577911200000000000,16.00
1577911800000000000,16.00
1577912400000000000,15.999990
1577913000000000000,15.999992
1577913600000000000,16.00
1577914200000000000,16.00
1577914800000000000,16.00
1577915400000000000,16.00
1577916000000000000,16.00
1577921400000000000,8.00
1577922000000000000,4.00
1577922600000000000,2.00
1577923200000000000,1.00
1577923800000000000,0.50
1577924400000000000,0.25
1577925000000000000,0.12
1577925600000000000,0.06
1577926200000000000,0.03
1577926800000000000,0.000000
1577927400000000000,0.000000
1577928000000000000,0.00
1577928600000000000,0.00
1577929200000000000,0.00
1577929800000000000,0.00
1577930400000000000,0.00
1577931000000000000,0.00
1577931600000000000,0.00
1577932200000000000,0.00
1577932800000000000,0.00
1577933400000000000,0.000000
1577934000000000000,0.00
1577934600000000000,0.00
1577935200000000000,0.000000
1577935800000000000,0.000000
1577936400000000000,0.00
1577937000000000000,0.00
1577937600000000000,0.000000
1577938200000000000,0.00
1577938800000000000,0.00
1577939400000000000,0.000000
1577940000000000000,0.00
1577940600000000000,0.00
1577941200000000000,0.000000
1577941800000000000,0.00
1577942400000000000,0.00
1577943000000000000,0.000000
1577943600000000000,0.000000
1577944200000000000,0.000000
1577944800000000000,0.00
1577945400000000000,0.00
1577946000000000000,0.00
1577946600000000000,0.00
1577947200000000000,0.00
1577947800000000000,0.000000
1577948400000000000,0.000000
1577949000000000000,0.00
1577949600000000000,0.00
1577950200000000000,0.00
1577950800000000000,0.00
1577951400000000000,0.000000
1577952000000000000,0.00
1577952600000000000,0.00
1577953200000000000,0.00
1577953800000000000,0.00
1577954400000000000,0.00
1577955000000000000,0.00
1577955600000000000,0.00
1577956200000000000,0.00
1577956800000000000,-0.015000
