1627776000000000000,0.0
1627776600000000000,0.0
1627777200000000000,0.0
1627777800000000000,0.0
1627778400000000000,0.0
1627779000000000000,0.0
1627779600000000000,0.0
1627780200000000000,0.0
1627780800000000000,0.0
1627781400000000000,0.0
1627782000000000000,0.0
1627782600000000000,0.0
1627783200000000000,0.0
1627783800000000000,0.0
1627784400000000000,0.0
1627785000000000000,0.0
1627785600000000000,0.0
1627786200000000000,0.0
1627786800000000000,0.0
1627787400000000000,0.0
1627788000000000000,0.0
1627788600000000000,0.0
1627789200000000000,0.0
1627789800000000000,0.0
1627790400000000000,0.0
1627791000000000000,0.0
1627791600000000000,0.0
1627792200000000000,0.0
1627792800000000000,0.0
1627793400000000000,0.0
1627794000000000000,0.0
1627794600000000000,0.0
1627795200000000000,0.0
1627795800000000000,0.0
1627796400000000000,0.0
1627797000000000000,0.0
1627797600000000000,0.0
1627798200000000000,0.0
1627798800000000000,0.0
1627799400000000000,0.0
1627800000000000000,0.0
1627800600000000000,0.0
1627801200000000000,0.0
1627801800000000000,0.0
1627802400000000000,0.0
1627803000000000000,0.0
1627803600000000000,0.0
1627804200000000000,0.0
1627804800000000000,0.0
1627805400000000000,0.0
1627806000000000000,0.0
1627806600000000000,0.0
1627807200000000000,0.0
1627807800000000000,0.0
1627808400000000000,0.0
1627809000000000000,0.0
1627809600000000000,0.0
1627810200000000000,0.0
1627810800000000000,0.0
1627811400000000000,0.0
1627812000000000000,0.0
1627812600000000000,0.0
1627813200000000000,0.0
1627813800000000000,0.0
1627814400000000000,0.0
1627815000000000000,0.0
1627815600000000000,0.0
1627816200000000000,0.0
1627816800000000000,0.0
1627817400000000000,0.0
1627818000000000000,0.0
1627818600000000000,0.0
1627819200000000000,0.0
1627819800000000000,0.0
1627820400000000000,0.0
1627821000000000000,0.0
1627821600000000000,0.0
1627822200000000000,0.0
1627822800000000000,0.2
1627823400000000000,0.4
1627824000000000000,0.4
1627824600000000000,0.8
1627825200000000000,1.2
1627825800000000000,2.0
1627826400000000000,4.0
1627827000000000000,4.2
1627827600000000000,4.4
1627828200000000000,4.4
1627828800000000000,4.4
1627829400000000000,4.4
1627830000000000000,4.4
1627830600000000000,4.4
1627831200000000000,4.4
1627831800000000000,4.4
1627832400000000000,4.4
1627833000000000000,4.4
1627833600000000000,4.4
1627834200000000000,4.4
1627834800000000000,4.4
1627835400000000000,4.4
1627836000000000000,4.4
1627836600000000000,4.4
1627837200000000000,4.4
1627837800000000000,4.4
1627838400000000000,4.4
1627839000000000000,4.4
1627839600000000000,4.4
1627840200000000000,4.4
1627840800000000000,4.4
1627841400000000000,4.4
1627842000000000000,4.4
1627842600000000000,4.4
1627843200000000000,4.4
1627843800000000000,4.4
1627844400000000000,4.4
1627845000000000000,4.4
1627845600000000000,4.4
1627846200000000000,4.4
1627846800000000000,4.4
1627847400000000000,4.4
1627848000000000000,4.4
1627848600000000000,4.4
1627849200000000000,4.4
1627849800000000000,4.4
1627850400000000000,4.4
1627851000000000000,4.4
1627851600000000000,4.4
1627852200000000000,4.4
1627852800000000000,4.4
1627853400000000000,4.4
1627854000000000000,4.4
1627854600000000000,4.4
1627855200000000000,4.4
1627855800000000000,4.4
1627856400000000000,4.4
1627857000000000000,4.4
1627857600000000000,4.4
1627858200000000000,4.4
1627858800000000000,4.4
1627859400000000000,4.4
1627860000000000000,4.4
1627860600000000000,4.4
1627861200000000000,4.4
1627861800000000000,4.4
1627862400000000000,0.0
1627863000000000000,0.0
1627863600000000000,0.0
1627864200000000000,0.0
1627864800000000000,0.0
1627865400000000000,0.0
1627866000000000000,0.0
1627866600000000000,0.0
1627867200000000000,0.0
1627867800000000000,0.0
1627868400000000000,0.0
1627869000000000000,0.0
1627869600000000000,0.0
1627870200000000000,0.0
1627870800000000000,0.0
1627871400000000000,0.0
1627872000000000000,0.0
1627872600000000000,0.2
1627873200000000000,0.2
1627873800000000000,0.2
1627874400000000000,0.2
1627875000000000000,0.2
1627875600000000000,0.2
1627876200000000000,0.2
1627876800000000000,0.2
1627877400000000000,0.2
1627878000000000000,0.2
1627878600000000000,0.2
1627879200000000000,0.2
1627879800000000000,0.2
1627880400000000000,0.2
1627881000000000000,0.2
1627881600000000000,0.2
1627882200000000000,0.2
1627882800000000000,0.2
1627883400000000000,0.2
1627884000000000000,0.2
1627884600000000000,0.2
1627885200000000000,0.2
1627885800000000000,0.2
1627886400000000000,0.2
1627887000000000000,0.2
1627887600000000000,0.2
1627888200000000000,0.2
1627888800000000000,0.2
1627889400000000000,0.2
1627890000000000000,0.2
1627890600000000000,0.2
1627891200000000000,0.2
1627891800000000000,0.2
1627892400000000000,0.2
1627893000000000000,0.2
1627893600000000000,0.2
1627894200000000000,0.2
1627894800000000000,0.2
1627895400000000000,0.2
1627896000000000000,0.2
1627896600000000000,0.2
1627897200000000000,0.2
1627897800000000000,0.2
1627898400000000000,0.2
1627899000000000000,0.2
1627899600000000000,0.2
1627900200000000000,0.2
1627900800000000000,0.2
1627901400000000000,0.2
1627902000000000000,0.2
1627902600000000000,0.2
1627903200000000000,0.2
1627904400000000000,0.2
1627905000000000000,0.2
1627906200000000000,0.2
1627906800000000000,0.2
1627907400000000000,0.2
1627908000000000000,0.2
1627908600000000000,0.2
1627909200000000000,0.2
1627909800000000000,0.2
1627910400000000000,0.2
1627911000000000000,0.2
1627911600000000000,0.2
1627912200000000000,0.2
1627912800000000000,0.2
1627913400000000000,0.2
1627914000000000000,0.2
1627914600000000000,0.2
1627915200000000000,0.2
1627915800000000000,0.2
1627916400000000000,0.2
1627917000000000000,0.2
1627917600000000000,0.2
1627918200000000000,0.2
1627918800000000000,0.2
1627919400000000000,0.2
1627920000000000000,0.2
1627920600000000000,0.2
1627921200000000000,0.2
1627921800000000000,0.2
1627922400000000000,0.2
1627923000000000000,0.2
1627923600000000000,0.2
1627924200000000000,0.2
1627924800000000000,0.2
1627925400000000000,0.2
1627926000000000000,0.2
1627926600000000000,0.2
1627927200000000000,0.2
1627927800000000000,0.2
1627928400000000000,0.2
1627929000000000000,0.2
1627929600000000000,0.2
1627930200000000000,0.2
1627930800000000000,0.2
1627931400000000000,0.2
1627932000000000000,0.2
1627932600000000000,0.2
1627933200000000000,0.2
1627933800000000000,0.2
1627934400000000000,0.2
1627935000000000000,0.2
1627935600000000000,0.2
1627936200000000000,0.2
1627936800000000000,0.2
1627937400000000000,0.2
1627938000000000000,0.2
1627938600000000000,0.2
1627939200000000000,0.2
1627939800000000000,0.2
1627940400000000000,0.2
1627941000000000000,0.2
1627941600000000000,0.2
1627942200000000000,0.2
1627942800000000000,0.2
1627943400000000000,0.2
1627944000000000000,0.2
1627944600000000000,0.2
1627945200000000000,0.2
1627945800000000000,0.2
1627946400000000000,0.2
1627947000000000000,0.2
1627947600000000000,0.2
1627948200000000000,0.2
1627948800000000000,0.0
1627949400000000000,0.0
1627950000000000000,0.0
1627950600000000000,0.0
1627951200000000000,0.0
1627951800000000000,0.0
1627952400000000000,0.0
1627953000000000000,0.0
1627953600000000000,0.0
1627954200000000000,0.0
1627954800000000000,0.0
1627955400000000000,0.0
1627956000000000000,0.0
1627956600000000000,0.0
1627957200000000000,0.0
1627957800000000000,0.0
1627958400000000000,0.0
1627959000000000000,0.0
1627959600000000000,0.0
1627960200000000000,0.0
1627960800000000000,0.0
1627961400000000000,0.0
1627962000000000000,0.0
1627962600000000000,0.0
1627963200000000000,0.0
1627963800000000000,0.0
1627964400000000000,0.0
1627965000000000000,0.0
1627965600000000000,0.0
1627966200000000000,0.0
1627966800000000000,0.0
1627967400000000000,0.0
1627968000000000000,0.0
1627968600000000000,0.0
1627969200000000000,0.0
1627969800000000000,0.0
1627970400000000000,0.0
1627971000000000000,0.0
1627971600000000000,0.0
1627972200000000000,0.0
1627972800000000000,0.0
1627973400000000000,0.0
1627974000000000000,0.0
1627974600000000000,0.0
1627975200000000000,0.0
1627975800000000000,0.0
1627976400000000000,0.0
1627977000000000000,0.0
1627977600000000000,0.0
1627978200000000000,0.0
1627978800000000000,0.0
1627979400000000000,0.0
1627980000000000000,0.0
1627980600000000000,0.0
1627981200000000000,0.0
1627981800000000000,0.0
1627982400000000000,0.0
1627983000000000000,0.0
1627983600000000000,0.0
1627984200000000000,0.0
1627984800000000000,0.0
1627985400000000000,0.0
1627986000000000000,0.0
1627986600000000000,0.0
1627987200000000000,0.0
1627987800000000000,0.0
1627988400000000000,0.0
1627989000000000000,0.0
1627989600000000000,0.0
1627990200000000000,0.0
1627990800000000000,0.0
1627991400000000000,0.0
1627992000000000000,0.0
1627992600000000000,0.0
1627993200000000000,0.0
1627993800000000000,0.0
1627994400000000000,0.0
1627995000000000000,0.0
1627995600000000000,0.0
1627996200000000000,0.0
1627996800000000000,0.0
1627997400000000000,0.0
1627998000000000000,0.0
1627998600000000000,0.0
1627999200000000000,0.0
1627999800000000000,0.0
1628000400000000000,0.0
1628001000000000000,0.0
1628001600000000000,0.0
1628002200000000000,0.0
1628002800000000000,0.0
1628003400000000000,0.0
1628004000000000000,0.0
1628004600000000000,0.0
1628005200000000000,0.0
1628005800000000000,0.0
1628006400000000000,0.0
1628007000000000000,0.0
1628007600000000000,0.0
1628008200000000000,0.0
1628008800000000000,0.0
1628009400000000000,0.0
1628010000000000000,0.0
1628010600000000000,0.0
1628011200000000000,0.0
1628011800000000000,0.0
1628012400000000000,0.0
1628013000000000000,0.0
1628013600000000000,0.0
1628014200000000000,0.0
1628014800000000000,0.0
1628015400000000000,0.0
1628016000000000000,0.0
